name,year,total_population,median_contract_rent,median_home_value,price_to_rent
"Simi Valley, California",2015,126873,1503,469800,26.04790419161677
"Simi Valley, California",2016,126766,1704,512900,25.08313771517997
"Simi Valley, California",2017,126327,1705,546800,26.72531769305963
"Simi Valley, California",2018,126875,1842,602800,27.271082157075643
"Simi Valley, California",2019,125844,1794,617500,28.683574879227052
"Murfreesboro, Tennessee",2010,105203,685,174000,21.16788321167883
"Murfreesboro, Tennessee",2011,109220,653,172600,22.026544155181217
"Murfreesboro, Tennessee",2012,111337,631,189500,25.02641310089805
"Murfreesboro, Tennessee",2013,114044,720,174200,20.162037037037038
"Murfreesboro, Tennessee",2014,117039,739,168600,19.012178619756426
"Murfreesboro, Tennessee",2015,120960,775,187200,20.12903225806452
"Murfreesboro, Tennessee",2016,126121,786,191300,20.282018659881253
"Murfreesboro, Tennessee",2017,131939,882,211000,19.935752078609227
"Murfreesboro, Tennessee",2018,136372,850,243800,23.901960784313733
"Murfreesboro, Tennessee",2019,141336,937,254000,22.589825684809675
"East Los Angeles, California",2010,123375,873,311500,29.73463153875525
"East Los Angeles, California",2011,127198,845,312100,30.779092702169624
"East Los Angeles, California",2012,131741,890,287800,26.94756554307116
"East Los Angeles, California",2013,126918,923,257300,23.23040808956302
"East Los Angeles, California",2014,137967,910,294600,26.97802197802197
"East Los Angeles, California",2015,117267,901,308800,28.560858305586386
"East Los Angeles, California",2016,119666,955,357000,31.151832460732983
"East Los Angeles, California",2017,127804,995,357300,29.924623115577887
"East Los Angeles, California",2018,125542,986,434200,36.69709263015551
"East Los Angeles, California",2019,117961,1051,453200,35.93403108150967
"Abilene, Texas",2010,114860,549,92900,14.101396478445661
"Abilene, Texas",2011,119688,574,95300,13.835656213704992
"Abilene, Texas",2012,123471,537,85300,13.237119801365616
"Abilene, Texas",2013,118881,589,95300,13.483305036785511
"Abilene, Texas",2014,119036,567,89700,13.18342151675485
"Abilene, Texas",2015,120176,626,103000,13.711395101171458
"Abilene, Texas",2016,125876,619,113400,15.266558966074314
"Abilene, Texas",2017,128272,690,107200,12.946859903381645
"Abilene, Texas",2018,123304,676,114900,14.164201183431953
"Abilene, Texas",2019,125456,731,120600,13.74829001367989
"Athens-Clarke County, Georgia",2010,115586,620,165300,22.217741935483872
"Athens-Clarke County, Georgia",2011,115465,568,161100,23.635563380281692
"Athens-Clarke County, Georgia",2012,115939,577,157300,22.718082033506647
"Athens-Clarke County, Georgia",2013,118866,606,153700,21.13586358635864
"Athens-Clarke County, Georgia",2014,120212,642,141800,18.40602284527518
"Athens-Clarke County, Georgia",2015,119841,651,151200,19.354838709677427
"Athens-Clarke County, Georgia",2016,122563,642,153400,19.91173416407061
"Athens-Clarke County, Georgia",2017,123456,656,170900,21.709857723577237
"Athens-Clarke County, Georgia",2018,125929,706,167400,19.759206798866856
"Athens-Clarke County, Georgia",2019,126000,708,192400,22.64595103578155
"Victorville, California",2010,110930,880,159200,15.075757575757574
"Victorville, California",2011,116305,842,140400,13.895486935866986
"Victorville, California",2012,117596,939,133000,11.803336883209088
"Victorville, California",2013,120327,854,121000,11.807181889149106
"Victorville, California",2014,121080,880,137100,12.982954545454545
"Victorville, California",2015,121911,964,154500,13.355809128630705
"Victorville, California",2016,122236,1017,183800,15.060635857096036
"Victorville, California",2017,122283,1038,210500,16.899486191393706
"Victorville, California",2018,122465,984,221500,18.758468834688347
"Victorville, California",2019,122305,1044,229200,18.295019157088124
"Cedar Rapids, Iowa",2010,127765,567,135200,19.870664315108762
"Cedar Rapids, Iowa",2011,126498,560,127600,18.988095238095237
"Cedar Rapids, Iowa",2012,127902,542,135200,20.78720787207872
"Cedar Rapids, Iowa",2013,128124,587,135600,19.2504258943782
"Cedar Rapids, Iowa",2014,128422,569,138100,20.22554188635032
"Cedar Rapids, Iowa",2015,129183,558,139600,20.848267622461172
"Cedar Rapids, Iowa",2016,130405,581,135100,19.377510040160644
"Cedar Rapids, Iowa",2017,131118,614,137900,18.716069489685125
"Cedar Rapids, Iowa",2018,132240,635,143600,18.845144356955377
"Cedar Rapids, Iowa",2019,133169,639,144000,18.779342723004696
"Ponce, Puerto Rico",2010,145399,310,109100,29.32795698924731
"Ponce, Puerto Rico",2011,134788,255,113400,37.058823529411775
"Ponce, Puerto Rico",2012,133464,267,108900,33.98876404494382
"Ponce, Puerto Rico",2013,130627,311,110400,29.58199356913183
"Ponce, Puerto Rico",2014,124904,308,99100,26.81277056277057
"Ponce, Puerto Rico",2015,124015,292,108500,30.96461187214612
"Ponce, Puerto Rico",2016,121583,248,96900,32.560483870967744
"Ponce, Puerto Rico",2017,117185,283,98000,28.85747938751472
"Ponce, Puerto Rico",2018,114335,228,105200,38.45029239766082
"Ponce, Puerto Rico",2019,107947,313,106400,28.32800851970181
"Allentown, Pennsylvania",2010,107819,689,143600,17.368166424770198
"Allentown, Pennsylvania",2011,118240,693,145100,17.44829244829245
"Allentown, Pennsylvania",2012,119142,709,128500,15.103432063939822
"Allentown, Pennsylvania",2013,118974,735,129600,14.693877551020408
"Allentown, Pennsylvania",2014,118577,761,120700,13.217257993867715
"Allentown, Pennsylvania",2015,119105,709,127800,15.021156558533145
"Allentown, Pennsylvania",2016,120207,752,130600,14.472517730496454
"Allentown, Pennsylvania",2017,120440,832,121800,12.199519230769232
"Allentown, Pennsylvania",2018,121278,799,123700,12.901543596161867
"Allentown, Pennsylvania",2019,121429,856,135800,13.220404984423675
"Norman, Oklahoma",2010,109056,592,145700,20.50957207207207
"Norman, Oklahoma",2011,111398,607,147300,20.222405271828663
"Norman, Oklahoma",2012,113274,567,147700,21.70781893004116
"Norman, Oklahoma",2013,115563,632,154700,20.39820675105485
"Norman, Oklahoma",2014,118200,621,164600,22.088030059044552
"Norman, Oklahoma",2015,118046,637,162300,21.23233908948195
"Norman, Oklahoma",2016,120297,700,180000,21.428571428571427
"Norman, Oklahoma",2017,122186,665,172400,21.604010025062657
"Norman, Oklahoma",2018,122842,749,174900,19.45927903871829
"Norman, Oklahoma",2019,123469,689,191400,23.14949201741655
"Evansville, Indiana",2010,116217,491,89000,15.105227427019686
"Evansville, Indiana",2011,115833,501,92200,15.335994677312042
"Evansville, Indiana",2012,118117,529,89800,14.146187775677381
"Evansville, Indiana",2013,120059,510,89200,14.57516339869281
"Evansville, Indiana",2014,117439,524,87000,13.835877862595419
"Evansville, Indiana",2015,121299,537,88300,13.702669149596524
"Evansville, Indiana",2016,117679,532,89700,14.050751879699247
"Evansville, Indiana",2017,119407,541,92800,14.294516327788047
"Evansville, Indiana",2018,117940,576,92700,13.411458333333336
"Evansville, Indiana",2019,117967,581,102800,14.744693057946069
"Columbia, Missouri",2010,102332,606,166000,22.82728272827283
"Columbia, Missouri",2011,108872,603,168800,23.327805417357656
"Columbia, Missouri",2012,110432,578,172100,24.812572087658594
"Columbia, Missouri",2013,113230,638,164700,21.512539184952974
"Columbia, Missouri",2014,115287,619,173200,23.317178244480342
"Columbia, Missouri",2015,116892,670,185600,23.084577114427862
"Columbia, Missouri",2016,119098,633,177400,23.35439705107952
"Columbia, Missouri",2017,120606,658,187200,23.70820668693009
"Columbia, Missouri",2018,121720,702,187100,22.210351377018046
"Columbia, Missouri",2019,123182,718,193400,22.446610956360264
"Fargo, North Dakota",2010,95568,549,147400,22.37401335761992
"Fargo, North Dakota",2011,106600,559,156000,23.255813953488367
"Fargo, North Dakota",2012,107325,600,150900,20.95833333333333
"Fargo, North Dakota",2013,109467,594,167000,23.42873176206509
"Fargo, North Dakota",2014,112510,640,164200,21.38020833333333
"Fargo, North Dakota",2015,116572,650,171800,22.025641025641022
"Fargo, North Dakota",2016,119250,689,192400,23.270440251572328
"Fargo, North Dakota",2017,120235,715,196400,22.89044289044289
"Fargo, North Dakota",2018,123590,742,213300,23.955525606469003
"Fargo, North Dakota",2019,125040,752,220400,24.42375886524823
"Independence, Missouri",2010,121186,537,105800,16.418373680943514
"Independence, Missouri",2011,117027,547,108500,16.529555149299206
"Independence, Missouri",2012,117210,562,95900,14.220047449584815
"Independence, Missouri",2013,117264,587,102000,14.480408858603067
"Independence, Missouri",2014,117246,575,93500,13.55072463768116
"Independence, Missouri",2015,117503,581,99400,14.2570281124498
"Independence, Missouri",2016,117255,597,100200,13.986599664991624
"Independence, Missouri",2017,117031,578,109600,15.80161476355248
"Independence, Missouri",2018,117308,649,112700,14.470980996404725
"Independence, Missouri",2019,116939,661,117600,14.826021180030255
"Lehigh Acres, Florida",2011,88196,736,77500,8.774909420289855
"Lehigh Acres, Florida",2012,98100,678,69900,8.591445427728614
"Lehigh Acres, Florida",2013,104011,684,78200,9.52729044834308
"Lehigh Acres, Florida",2014,118806,717,84900,9.86750348675035
"Lehigh Acres, Florida",2015,111416,718,94100,10.921541318477251
"Lehigh Acres, Florida",2016,119480,767,117500,12.766188613646241
"Lehigh Acres, Florida",2017,115673,877,140200,13.321930824781456
"Lehigh Acres, Florida",2018,132618,910,157600,14.432234432234432
"Lehigh Acres, Florida",2019,135272,984,177600,15.040650406504064
"Round Rock, Texas",2010,104835,772,165500,17.864853195164073
"Round Rock, Texas",2011,102441,839,165800,16.468017481128328
"Round Rock, Texas",2012,106128,743,170200,19.08927770300583
"Round Rock, Texas",2013,105933,851,167600,16.412064238151196
"Round Rock, Texas",2014,109835,831,170800,17.12795828319294
"Round Rock, Texas",2015,112196,880,193700,18.34280303030303
"Round Rock, Texas",2016,115839,955,205100,17.897033158813265
"Round Rock, Texas",2017,120528,1016,233200,19.127296587926512
"Round Rock, Texas",2018,123560,1082,267500,20.602279728897106
"Round Rock, Texas",2019,128490,1239,269300,18.112725316115146
"Springfield, Illinois",2010,118116,552,114400,17.270531400966185
"Springfield, Illinois",2011,116188,523,115400,18.38750796685787
"Springfield, Illinois",2012,117178,557,117800,17.624177139437467
"Springfield, Illinois",2013,117019,551,115400,17.453115547489414
"Springfield, Illinois",2014,116858,586,120900,17.19283276450512
"Springfield, Illinois",2015,116649,568,117700,17.268192488262912
"Springfield, Illinois",2016,117809,599,129000,17.946577629382304
"Springfield, Illinois",2017,115511,623,131800,17.629748528624933
"Springfield, Illinois",2018,114663,599,124400,17.306622148024484
"Springfield, Illinois",2019,114512,656,123300,15.663109756097562
"Provo, Utah",2010,119782,649,220900,28.364149974319467
"Provo, Utah",2011,113196,620,213000,28.62903225806452
"Provo, Utah",2012,115324,615,196300,26.598915989159888
"Provo, Utah",2013,115925,666,185900,23.26076076076076
"Provo, Utah",2014,116289,651,183400,23.47670250896057
"Provo, Utah",2015,114807,665,232600,29.14786967418547
"Provo, Utah",2016,115258,717,227600,26.452812645281266
"Provo, Utah",2017,116874,713,248600,29.055633473585786
"Provo, Utah",2018,117331,743,256900,28.8133692238672
"Provo, Utah",2019,116713,797,285700,29.87243831033041
"Peoria, Illinois",2010,122139,519,123300,19.79768786127168
"Peoria, Illinois",2011,114966,537,122500,19.009931719428927
"Peoria, Illinois",2012,113715,532,119700,18.75
"Peoria, Illinois",2013,116845,558,127600,19.056152927120667
"Peoria, Illinois",2014,116575,583,117400,16.78101772441395
"Peoria, Illinois",2015,117288,593,124300,17.467678471051148
"Peoria, Illinois",2016,118661,634,132100,17.363301787592007
"Peoria, Illinois",2017,115588,612,130500,17.769607843137255
"Peoria, Illinois",2018,115637,592,131100,18.45439189189189
"Peoria, Illinois",2019,115720,660,128800,16.262626262626267
"Miami Gardens, Florida",2010,109336,835,177700,17.734530938123754
"Miami Gardens, Florida",2011,107559,868,145900,14.007296466973884
"Miami Gardens, Florida",2012,109672,919,128600,11.661225970257526
"Miami Gardens, Florida",2013,110739,919,113400,10.2829162132753
"Miami Gardens, Florida",2014,111381,935,117800,10.499108734402853
"Miami Gardens, Florida",2015,112270,909,150600,13.806380638063807
"Miami Gardens, Florida",2016,113199,952,157300,13.769257703081234
"Miami Gardens, Florida",2017,113045,939,175400,15.5662051828186
"Miami Gardens, Florida",2018,113743,1085,192700,14.800307219662054
"Miami Gardens, Florida",2019,113085,1146,220200,16.012216404886562
"Carlsbad, California",2010,98411,1385,612200,36.83513838748496
"Carlsbad, California",2011,105707,1449,614200,35.32321141016793
"Carlsbad, California",2012,106895,1422,605500,35.484060009376456
"Carlsbad, California",2013,109333,1535,602300,32.69815418023887
"Carlsbad, California",2014,110977,1621,617400,31.73966687230105
"Carlsbad, California",2015,112310,1779,680100,31.85778527262507
"Carlsbad, California",2016,113466,1868,704600,31.432905067808708
"Carlsbad, California",2017,113957,1820,804100,36.81776556776557
"Carlsbad, California",2018,115326,1917,809700,35.19822639540949
"Carlsbad, California",2019,115897,1937,872000,37.51505764928584
"Rochester, Minnesota",2010,103480,688,170300,20.627422480620154
"Rochester, Minnesota",2011,106963,674,162100,20.042037586547973
"Rochester, Minnesota",2012,107887,700,164000,19.52380952380953
"Rochester, Minnesota",2013,108994,677,160300,19.731659281142296
"Rochester, Minnesota",2014,110731,706,164400,19.405099150141645
"Rochester, Minnesota",2015,111398,779,165500,17.704321780059907
"Rochester, Minnesota",2016,112216,780,170800,18.247863247863243
"Rochester, Minnesota",2017,114008,852,177300,17.341549295774648
"Rochester, Minnesota",2018,115733,883,211900,19.998112495281237
"Rochester, Minnesota",2019,116957,855,220900,21.530214424951268
"Richardson, Texas",2010,103204,857,179200,17.425126409957215
"Richardson, Texas",2011,99721,818,178100,18.143846780766093
"Richardson, Texas",2012,101731,866,187100,18.00423402617398
"Richardson, Texas",2013,103268,880,184700,17.490530303030305
"Richardson, Texas",2014,104477,941,197800,17.516826071555084
"Richardson, Texas",2015,108609,985,206300,17.45346869712352
"Richardson, Texas",2016,110827,1107,226000,17.012947907256848
"Richardson, Texas",2017,113368,1135,246200,18.07635829662261
"Richardson, Texas",2018,116783,1178,269900,19.09309564233164
"Richardson, Texas",2019,120954,1231,316600,21.432439750880047
"Lowell, Massachusetts",2010,104385,728,230800,26.419413919413923
"Lowell, Massachusetts",2011,106730,861,228900,22.15447154471545
"Lowell, Massachusetts",2012,107582,880,235200,22.272727272727273
"Lowell, Massachusetts",2013,108528,857,221500,21.53831194087904
"Lowell, Massachusetts",2014,108868,920,227900,20.643115942028984
"Lowell, Massachusetts",2015,109931,899,225700,20.921394141638856
"Lowell, Massachusetts",2016,110720,933,242600,21.668453018935327
"Lowell, Massachusetts",2017,110572,993,252900,21.223564954682786
"Lowell, Massachusetts",2018,111343,971,270100,23.180569859251623
"Lowell, Massachusetts",2019,111666,968,303500,26.12775482093664
"High Point, North Carolina",2010,103921,535,149400,23.27102803738318
"High Point, North Carolina",2011,103672,542,145900,22.432349323493234
"High Point, North Carolina",2012,107089,569,147200,21.558289396602227
"High Point, North Carolina",2013,108443,518,138800,22.329472329472328
"High Point, North Carolina",2014,107229,585,141800,20.1994301994302
"High Point, North Carolina",2015,107957,607,141900,19.481054365733108
"High Point, North Carolina",2016,109828,597,146000,20.379676158570632
"High Point, North Carolina",2017,115299,610,147600,20.163934426229517
"High Point, North Carolina",2018,111213,672,144600,17.93154761904762
"High Point, North Carolina",2019,114322,667,156900,19.60269865067466
"The Woodlands, Texas",2011,92064,958,242400,21.085594989561585
"The Woodlands, Texas",2012,96505,1012,255300,21.022727272727273
"The Woodlands, Texas",2013,97951,1023,264600,21.55425219941349
